URL	Label
mapmusic.ru/newsm*	_cse_exclude_sps98skj394
*.mapmusic.ru/*	_cse_sps98skj394
*.5koleso.ru/*news	_cse_exclude_sps98skj394
apelzin.ru/afisha*	_cse_exclude_sps98skj394
apelzin.ru/concert*	_cse_exclude_sps98skj394
music.kulichki.net/review*	_cse_sps98skj394
musical-express.ru/afisha*	_cse_exclude_sps98skj394
musical-express.ru/release*	_cse_exclude_sps98skj394
musical-express.ru/news*	_cse_exclude_sps98skj394
*.musical-express.ru/*	_cse_sps98skj394
*.jamsession.ru/*	_cse_sps98skj394
*.essemag.ru/*	_cse_sps98skj394
essemag.ru/anonsy*	_cse_exclude_sps98skj394
essemag.ru/concerts*	_cse_exclude_sps98skj394
essemag.ru/news*	_cse_exclude_sps98skj394
essemag.ru/podcasts*	_cse_exclude_sps98skj394
essemag.ru/festivals*	_cse_exclude_sps98skj394
daymusic.ru/photo*	_cse_exclude_sps98skj394
daymusic.ru/forum*	_cse_exclude_sps98skj394
daymusic.ru/club*	_cse_exclude_sps98skj394
daymusic.ru/at_web*	_cse_exclude_sps98skj394
daymusic.ru/reports*	_cse_exclude_sps98skj394
daymusic.ru/news*	_cse_exclude_sps98skj394
*.daymusic.ru/*	_cse_sps98skj394
rockcor.ru/livereports*	_cse_exclude_sps98skj394
rockcor.ru/afisha*	_cse_exclude_sps98skj394
rockcor.ru/news*	_cse_exclude_sps98skj394
*.rockcor.ru/*	_cse_sps98skj394
*.noto.ru/*	_cse_sps98skj394
*.mediamusic-journal.com/*	_cse_sps98skj394
*.musicserf.com/*news	_cse_exclude_sps98skj394
*.musicserf.com/*	_cse_sps98skj394
heavymusic.ru/comments*	_cse_exclude_sps98skj394
heavymusic.ru/concerts*	_cse_exclude_sps98skj394
heavymusic.ru/news*	_cse_exclude_sps98skj394
*.heavymusic.ru/*	_cse_sps98skj394
headbanger.ru/news*	_cse_exclude_sps98skj394
*.headbanger.ru/*	_cse_sps98skj394
djmag.ru/mp3mix*	_cse_exclude_sps98skj394
djmag.ru/fashion*	_cse_exclude_sps98skj394
*.djmag.ru/*	_cse_sps98skj394
djmag.ru/kino*	_cse_exclude_sps98skj394
djmag.ru/exib*	_cse_exclude_sps98skj394
djmag.ru/ccon*	_cse_exclude_sps98skj394
djmag.ru/news*	_cse_exclude_sps98skj394
apelzin.ru/news*	_cse_exclude_sps98skj394
*.apelzin.ru/*	_cse_sps98skj394
*.jazz.ru/*htm	_cse_sps98skj394
*.jazzquad.ru/*NEWSSHOW	_cse_exclude_sps98skj394
*.jazzquad.ru/*	_cse_sps98skj394
music.com.ua/reviews*	_cse_sps98skj394
*.therumdiary.ru/*	_cse_sps98skj394
*.rlsnet.ru/*	_cse_sps98skj394
slovari.yandex.ru/~%D0%BA%D0%BD%D0%B8%D0%B3%D0%B8/%D0%A1%D0%BB%D0%BE%D0%B2%D0%B0%D1%80%D1%8C%20%D1%81%D0%B8%D0%BD%D0%BE%D0%BD%D0%B8%D0%BC%D0%BE%D0%B2*	_cse_exclude_sps98skj394
*.chayka.org/*	_cse_sps98skj394
lgz.ru/news*	_cse_exclude_sps98skj394
*.lgz.ru/*	_cse_sps98skj394
*.vashdosug.ru/*tab-reviews/review	_cse_sps98skj394
*.vashdosug.ru/*comment	_cse_exclude_sps98skj394
*.feb-web.ru/*texts	_cse_exclude_sps98skj394
teatr.ru/Repertoire*	_cse_sps98skj394
*.smotr.ru/*_prog_	_cse_exclude_sps98skj394
*.smotr.ru/*	_cse_sps98skj394
webstyle.sfu-kras.ru/*	_cse_sps98skj394
*.therules.ru/*	_cse_sps98skj394
lukianpovorotov.narod.ru/*Italian	_cse_sps98skj394
ezhe.ru/ib*	_cse_sps98skj394
guitarmag.net/wiki*	_cse_sps98skj394
*.21israel-music.com/*	_cse_sps98skj394
mmv.ru/club-l*	_cse_exclude_sps98skj394
mmv.ru/sm/events*	_cse_exclude_sps98skj394
mmv.ru/news*	_cse_exclude_sps98skj394
*.mmv.ru/*	_cse_sps98skj394
audiomusic-hifi.ru/content*	_cse_sps98skj394
*.7iskusstv.com/*	_cse_sps98skj394
muzklondike.ru/announc*	_cse_sps98skj394
artguide.com/posts*	_cse_sps98skj394
peremeny.ru/trip*	_cse_exclude_sps98skj394
peremeny.ru/newtrips*	_cse_exclude_sps98skj394
*.peremeny.ru/*	_cse_sps98skj394
*.idance.ru/*	_cse_sps98skj394
*.libretto-oper.ru/*	_cse_sps98skj394
*.sonata-etc.ru/*	_cse_sps98skj394
classicalmusicnews.ru/articles*	_cse_sps98skj394
*.allpianists.ru/*	_cse_sps98skj394
*.balletmusic.ru/*	_cse_sps98skj394
*.timeout.ru/*artwork	_cse_sps98skj394
games.totalwars.ru/review*	_cse_sps98skj394
mag.relax.by/city/kino*	_cse_sps98skj394
colta.ru/articles*	_cse_sps98skj394
gameway.com.ua/recensiyi*	_cse_sps98skj394
*.ageofgeeks.com/*review	_cse_sps98skj394
*.gamebomb.ru/*review	_cse_sps98skj394
old-games.ru/articles*	_cse_sps98skj394
*.world-art.ru/*comment	_cse_exclude_sps98skj394
*.world-art.ru/*poster	_cse_exclude_sps98skj394
shpil.com.ua/*recenziya	_cse_sps98skj394
gamemag.ru/reviews*	_cse_sps98skj394
kino.oper.ru/torture*	_cse_sps98skj394
*.nim.ru/*revyu	_cse_sps98skj394
*.game-exe.org/*News	_cse_exclude_sps98skj394
*.game-exe.org/*	_cse_sps98skj394
*.traditio.wiki/*%D0%A8%D0%B0%D0%B1%D0%BB%D0%BE%D0%BD	_cse_exclude_sps98skj394
*.cyclowiki.org/*%D0%9E%D0%B1%D1%81%D1%83%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D0%B5	_cse_exclude_sps98skj394
*.aqa.ru/*vva	_cse_exclude_sps98skj394
aqa.ru/ppl*	_cse_exclude_sps98skj394
aqa.ru/photos*	_cse_exclude_sps98skj394
aqa.ru/forum*	_cse_exclude_sps98skj394
*.aqa.ru/*	_cse_sps98skj394
aquaflore.ru/novosti*	_cse_exclude_sps98skj394
*.aquariumhome.ru/*article	_cse_sps98skj394
*.aquarion2.ru/*	_cse_sps98skj394
*.paludarium.ru/*	_cse_sps98skj394
our-aquarium.ru/forum*	_cse_exclude_sps98skj394
*.our-aquarium.ru/*	_cse_sps98skj394
israquarium.co.il/ru/forum*	_cse_exclude_sps98skj394
aqualuxe.narod.ru/*	_cse_sps98skj394
*.aquavitro.org/*	_cse_sps98skj394
*.aquaria2.ru/*page	_cse_exclude_sps98skj394
scalaria.narod.ru/book*	_cse_sps98skj394
reefcentral.ru/articles*	_cse_sps98skj394
aquaristclub.org/aquaristarticles*	_cse_sps98skj394
aquaria2.ru/node*	_cse_sps98skj394
philol.msu.ru/~tezaurus*	_cse_sps98skj394
encyclopaedia.biga.ru/*	_cse_sps98skj394
*.chemister.ru/*	_cse_sps98skj394
*.russian-chemistry.ru/*	_cse_exclude_sps98skj394
anchem.ru/forum*	_cse_exclude_sps98skj394
lib.e-science.ru/book*	_cse_sps98skj394
f-med.ru/scient*	_cse_sps98skj394
chemiday.com/ru/encyclopedia*	_cse_sps98skj394
thermalinfo.ru/publ*	_cse_sps98skj394
school-collection.edu.ru/*	_cse_sps98skj394
onx.distant.ru/elements*	_cse_sps98skj394
sev-chem.narod.ru/*	_cse_sps98skj394
chemport.ru/data*	_cse_sps98skj394
*.alhimik.ru/*novosti	_cse_exclude_sps98skj394
chem.msu.su/*	_cse_sps98skj394
hemi.nsu.ru/*	_cse_sps98skj394
*.orgchem.ru/*	_cse_sps98skj394
*.chemistry-chemists.com/*	_cse_sps98skj394
notes.fluorine1.ru/public*	_cse_sps98skj394
*.m-protect.ru/*	_cse_sps98skj394
*.anchem.ru/*news	_cse_exclude_sps98skj394
*.anchem.ru/*	_cse_sps98skj394
*.research-journal.org/*	_cse_sps98skj394
*.natural-sciences.ru/*	_cse_sps98skj394
*.science-education.ru/*	_cse_sps98skj394
*.science-review.ru/*	_cse_sps98skj394
*.eduherald.ru/*	_cse_sps98skj394
*.monographies.ru/*	_cse_sps98skj394
*.rae.ru/*article	_cse_sps98skj394
*.top-technologies.ru/*	_cse_sps98skj394
*.famous-scientists.ru/*	_cse_sps98skj394
*.fundamental-research.ru/*	_cse_sps98skj394
jurnal.org/articles*	_cse_sps98skj394
omsu.omskreg.ru/vestnik/articles*	_cse_sps98skj394
*.khimia.ru/*	_cse_sps98skj394
*.humanism.su/*	_cse_sps98skj394
psihoanaliz.academic.ru/*	_cse_exclude_sps98skj394
*.deti-geroi.ru/*	_cse_sps98skj394
vita.org.ru/library*	_cse_sps98skj394
vita.org.ru/educat*	_cse_sps98skj394
*.ci.ru/*novosti	_cse_exclude_sps98skj394
*.ci.ru/*	_cse_sps98skj394
*.mash-xxl.info/*	_cse_sps98skj394
onznews.wdcb.ru/*	_cse_sps98skj394
*.prihoz.ru/*	_cse_sps98skj394
cnshb.ru/news*	_cse_exclude_sps98skj394
www-sbras.nsc.ru/HBC*	_cse_sps98skj394
*.scfh.ru/*	_cse_sps98skj394
sbras.info/news*	_cse_exclude_sps98skj394
*.sbras.info/*	_cse_sps98skj394
*.elementy.ru/*novosti	_cse_exclude_sps98skj394
*.elementy.ru/*	_cse_sps98skj394
securitylab.ru/contest*	_cse_sps98skj394
*.cyberleninka.ru/*	_cse_sps98skj394
*.wroom.ru/*news	_cse_exclude_sps98skj394
tass.ru/encyclopedia*	_cse_sps98skj394
ru.rationalwiki.org/*	_cse_sps98skj394
*.uchebnikionline.com/*	_cse_sps98skj394
archive.gov.tatarstan.ru/magazin*	_cse_sps98skj394
softkey.info/reviews*	_cse_sps98skj394
*.htmlbook.ru/*	_cse_sps98skj394
*.webref.ru/*	_cse_sps98skj394
lopatin.academic.ru/*	_cse_exclude_sps98skj394
*.portal-credo.ru/*news	_cse_exclude_sps98skj394
russian_stress.academic.ru/*	_cse_exclude_sps98skj394
slovari.bibliofond.ru/russian_stress_word*	_cse_exclude_sps98skj394
diffc_ru.academic.ru/*	_cse_exclude_sps98skj394
slovonline.ru/slovar_el_perevod-el*	_cse_exclude_sps98skj394
antropogenez.ru/single-news*	_cse_exclude_sps98skj394
*.antropogenez.ru/*	_cse_sps98skj394
*.n-i-r.su/*	_cse_sps98skj394
*.knigakulinara.ru/*	_cse_sps98skj394
*.rudolf-steiner.ru/*	_cse_sps98skj394
sportmedicine.ru/news*	_cse_exclude_sps98skj394
personarossii.ru/persona*	_cse_sps98skj394
infoliolib.info/philol*	_cse_sps98skj394
*.lopatnikov.pro/*	_cse_sps98skj394
motodrive.com.ua/*	_cse_sps98skj394
motodrive.com.ua/forum*	_cse_exclude_sps98skj394
motodrive.com.ua/news*	_cse_exclude_sps98skj394
*.klaxon.ru/*	_cse_sps98skj394
klaxon.ru/news*	_cse_exclude_sps98skj394
drive.ru/drive-test*	_cse_sps98skj394
*.vmotore.info/*	_cse_sps98skj394
vmotore.info/news*	_cse_exclude_sps98skj394
*.5koleso.ru/*	_cse_sps98skj394
5koleso.ru/articles/novosti-kompaniy*	_cse_exclude_sps98skj394
5koleso.ru/articles/novinki*	_cse_exclude_sps98skj394
topgearrussia.ru/reviews*	_cse_sps98skj394
auto-sport.ru/news*	_cse_exclude_sps98skj394
auto-sport.ru/forum*	_cse_exclude_sps98skj394
*.auto-sport.ru/*	_cse_sps98skj394
autoreview.ru/forum*	_cse_exclude_sps98skj394
autoreview.ru/news*	_cse_exclude_sps98skj394
*.autoreview.ru/*	_cse_sps98skj394
*.wroom.ru/*	_cse_sps98skj394
*.wroom.ru/*topic	_cse_exclude_sps98skj394
*.zr.ru/*	_cse_sps98skj394
zr.ru/content/news*	_cse_exclude_sps98skj394
motor.ru/news*	_cse_exclude_sps98skj394
*.motor.ru/*	_cse_sps98skj394
kolesa.ru/news*	_cse_exclude_sps98skj394
*.kolesa.ru/*	_cse_sps98skj394
floranimal.ru/national*	_cse_sps98skj394
*.portal-credo.ru/*	_cse_sps98skj394
*.udoktora.net/*	_cse_sps98skj394
*.medicalj.ru/*	_cse_sps98skj394
*.rmj.ru/*	_cse_sps98skj394
rmj.ru/news*	_cse_exclude_sps98skj394
health.mail.ru/company*	_cse_exclude_sps98skj394
*.vidal.ru/*	_cse_sps98skj394
health.mail.ru/news*	_cse_exclude_sps98skj394
vidal.ru/novosti*	_cse_exclude_sps98skj394
*.nt-magazine.ru/*	_cse_sps98skj394
*.russika.ru/*newsart	_cse_exclude_sps98skj394
technicamolodezhi.ru/news*	_cse_exclude_sps98skj394
*.technicamolodezhi.ru/*	_cse_sps98skj394
*.scepsis.net/*	_cse_sps98skj394
provisor.com.ua/*	_cse_sps98skj394
*.znanie-sila.su/*news	_cse_exclude_sps98skj394
*.znanie-sila.su/*	_cse_sps98skj394
zdr.ru/news*	_cse_exclude_sps98skj394
zdr.ru/forum*	_cse_exclude_sps98skj394
*.zdr.ru/*	_cse_sps98skj394
musicals.ru/board*	_cse_exclude_sps98skj394
*.world-art.ru/*cinema_full_cast	_cse_exclude_sps98skj394
wikiart.org/ru*	_cse_sps98skj394
*.traditio.wiki/*%D0%9E%D0%B1%D1%81%D1%83%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D0%B5	_cse_exclude_sps98skj394
wiki.linuxformat.ru/*index	_cse_exclude_sps98skj394
*.osp.ru/*releases	_cse_exclude_sps98skj394
*.computerra.ru/*blog	_cse_exclude_sps98skj394
information_technology_en_ru.academic.ru/*	_cse_exclude_sps98skj394
food_industry_en_ru.academic.ru/*	_cse_exclude_sps98skj394
cryptological_en_ru.academic.ru/*	_cse_exclude_sps98skj394
logistic_en_ru.academic.ru/*	_cse_exclude_sps98skj394
arch_en_ru.academic.ru/*	_cse_exclude_sps98skj394
media_en_ru.academic.ru/*	_cse_exclude_sps98skj394
ain_rus_eng.academic.ru/*	_cse_exclude_sps98skj394
radioelec_en_ru.academic.ru/*	_cse_exclude_sps98skj394
technical_terms_en_ru.academic.ru/*	_cse_exclude_sps98skj394
*.barclass.ru/*news	_cse_exclude_sps98skj394
nkj.ru/prtnews*	_cse_exclude_sps98skj394
*.barclass.ru/*video	_cse_exclude_sps98skj394
*.world-art.ru/*votes	_cse_exclude_sps98skj394
*.hardnsoft.ru/*news	_cse_exclude_sps98skj394
geo.ru/photo*	_cse_exclude_sps98skj394
geo.ru/puteshestviya*	_cse_exclude_sps98skj394
geo.ru/foto*	_cse_exclude_sps98skj394
ru.tvpedia.wikia.com/*	_cse_sps98skj394
ru.lostpedia.wikia.com/*	_cse_sps98skj394
ru.lotr.wikia.com/*	_cse_sps98skj394
lib.deport.ru/slovar/nam*	_cse_exclude_sps98skj394
tolkien_names_en_ru.academic.ru/*	_cse_exclude_sps98skj394
rus.anarchopedia.org/*	_cse_sps98skj394
armor.kiev.ua/*	_cse_sps98skj394
*.philology.ru/*	_cse_sps98skj394
computer-eng.slovaronline.com/*	_cse_exclude_sps98skj394
latin.slovaronline.com/*	_cse_exclude_sps98skj394
orthographical.slovaronline.com/*	_cse_exclude_sps98skj394
rus-eng.slovaronline.com/*	_cse_exclude_sps98skj394
smirnitsky.slovaronline.com/*	_cse_exclude_sps98skj394
astrology.slovaronline.com/*	_cse_exclude_sps98skj394
synonym.slovaronline.com/*	_cse_exclude_sps98skj394
sin.slovaronline.com/*	_cse_exclude_sps98skj394
sports.ru/tribuna/blogs/sportsphilosophy*	_cse_sps98skj394
*.nim.ru/*recenziya	_cse_sps98skj394
*.gmbox.ru/*recenziya	_cse_sps98skj394
*.vokrug.tv/*season	_cse_exclude_sps98skj394
vokrug.tv/product*	_cse_sps98skj394
*.teatron-journal.ru/*	_cse_sps98skj394
*.melpomene.ru/*news	_cse_exclude_sps98skj394
*.melpomene.ru/*	_cse_sps98skj394
ptj.spb.ru/*	_cse_sps98skj394
ptzh.theatre.ru/*	_cse_sps98skj394
*.oteatre.info/*	_cse_sps98skj394
afisha.ru/magazine*	_cse_exclude_sps98skj394
*.postcriticism.ru/*	_cse_sps98skj394
korabel.ru/dictionary*	_cse_sps98skj394
sportmedicine.ru/symposium*	_cse_exclude_sps98skj394
*.sportmedicine.ru/*	_cse_sps98skj394
sportmedicine.ru/news_science*	_cse_exclude_sps98skj394
wildsoft.motorsport.com/*	_cse_sps98skj394
*.chtoby-pomnili.com/*	_cse_sps98skj394
*.thg.ru/*interview	_cse_exclude_sps98skj394
thg.ru/education*	_cse_exclude_sps98skj394
artchive.ru/encyclopedia*	_cse_sps98skj394
*.vseslova.ru/*abramov	_cse_exclude_sps98skj394
*.wiki.ru/*news	_cse_exclude_sps98skj394
longmob.1september.ru/*	_cse_exclude_sps98skj394
news.1september.ru/*	_cse_exclude_sps98skj394
nashfilm.ru/serialsnews*	_cse_exclude_sps98skj394
*.kuking.net/*18_	_cse_exclude_sps98skj394
*.classical.ru/*photo	_cse_exclude_sps98skj394
minsk.by/ads*	_cse_exclude_sps98skj394
minsk.by/board*	_cse_exclude_sps98skj394
*.yandex.ru/*ru-en	_cse_exclude_sps98skj394
*.wikia.com/*%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F	_cse_exclude_sps98skj394
*.wikia.com/*%D0%A4%D0%B0%D0%B9%D0%BB	_cse_exclude_sps98skj394
kedem.ru/zodiak*	_cse_exclude_sps98skj394
kedem.ru/schoolcook*	_cse_exclude_sps98skj394
kedem.ru/recipe*	_cse_exclude_sps98skj394
encycl.chita.ru/news*	_cse_exclude_sps98skj394
*.footstory.ru/*interview	_cse_exclude_sps98skj394
temples.ru/forum/*	_cse_exclude_sps98skj394
onlineslovari.ru/dic-name*	_cse_exclude_sps98skj394
bible.by/lexicon*	_cse_sps98skj394
blues.ru/bluesmen*	_cse_sps98skj394
blues.ru/style*	_cse_sps98skj394
*.blues.ru/*vocabulary	_cse_sps98skj394
*.blues.ru/*lyrics	_cse_exclude_sps98skj394
*.blues.ru/*tab	_cse_exclude_sps98skj394
cat.mau.ru/*	_cse_sps98skj394
*.zooprice.ru/*vet-uslugi	_cse_exclude_sps98skj394
*.zooprice.ru/*care	_cse_exclude_sps98skj394
*.zooprice.ru/*pitomnik	_cse_exclude_sps98skj394
*.zooprice.ru/*clothes	_cse_exclude_sps98skj394
zooprice.ru/articles/other*	_cse_exclude_sps98skj394
zooprice.ru/articles*	_cse_sps98skj394
rolandus.org/breedncolors*	_cse_sps98skj394
angelcat.zooclub.ru/*	_cse_exclude_sps98skj394
zooclub.ru/video*	_cse_exclude_sps98skj394
zooclub.ru/news*	_cse_exclude_sps98skj394
zooclub.ru/cats*	_cse_exclude_sps98skj394
zooclub.ru/faq*	_cse_exclude_sps98skj394
*.zooatlas.ru/*cat	_cse_sps98skj394
*.cnshb.ru/*	_cse_sps98skj394
nedug.ru/library*	_cse_sps98skj394
rockoracle.ru/concerts*	_cse_exclude_sps98skj394
rockoracle.ru/interview*	_cse_exclude_sps98skj394
rockoracle.ru/news*	_cse_exclude_sps98skj394
inrock.ru/reviews*	_cse_sps98skj394
nestor.minsk.by/mg*	_cse_sps98skj394
nestor.minsk.by/mg/news*	_cse_exclude_sps98skj394
*.traditio.wiki/*	_cse_sps98skj394
*.astrogalaxy.ru/*viewtopic	_cse_exclude_sps98skj394
astrogalaxy.ru/link*	_cse_exclude_sps98skj394
astrogalaxy.ru/guestbook*	_cse_exclude_sps98skj394
astrogalaxy.ru/bblog*	_cse_exclude_sps98skj394
*.olmada.ru/*enciklopedia	_cse_sps98skj394
greeninfo.ru/blog*	_cse_exclude_sps98skj394
greeninfo.ru/press*	_cse_exclude_sps98skj394
greeninfo.ru/about*	_cse_exclude_sps98skj394
greeninfo.ru/Firms*	_cse_exclude_sps98skj394
*.greeninfo.ru/*	_cse_sps98skj394
cosmetic.liferus.ru/*	_cse_sps98skj394
zelapteka.liferus.ru/*	_cse_sps98skj394
rasten.liferus.ru/*	_cse_sps98skj394
cookery.liferus.ru/*	_cse_sps98skj394
bulgakov.ru/smibulgakov*	_cse_exclude_sps98skj394
bulgakov.ru/bookshop*	_cse_exclude_sps98skj394
bulgakov.ru/galleries*	_cse_exclude_sps98skj394
bulgakov.ru/library*	_cse_exclude_sps98skj394
bulgakov.ru/bbnew*	_cse_exclude_sps98skj394
forum.vinograd.info/*	_cse_exclude_sps98skj394
nearyou.ru/0other*	_cse_exclude_sps98skj394
*.rusinst.ru/*	_cse_sps98skj394
gastronom.ru/product*	_cse_sps98skj394
cosmoworld.ru/spaceencyclopedia*	_cse_sps98skj394
cosmoworld.ru/spaceencyclopedia/hotnews*	_cse_exclude_sps98skj394
geoman.ru/news*	_cse_exclude_sps98skj394
*.geoman.ru/*	_cse_sps98skj394
irkipedia.ru/news/*	_cse_exclude_sps98skj394
dic.academic.ru/dic.nsf/catholic*	_cse_exclude_sps98skj394
vinograd.info/novosti*	_cse_exclude_sps98skj394
*.vinograd.info/*	_cse_sps98skj394
*.mnovosti.ru/*art	_cse_sps98skj394
photodome.ru/art*	_cse_sps98skj394
v-bit.ru/news/24/*	_cse_exclude_sps98skj394
v-bit.ru/news*	_cse_sps98skj394
v-bit.ru/news/12*	_cse_exclude_sps98skj394
v-bit.ru/news/20*	_cse_exclude_sps98skj394
*.paralay.com/*	_cse_sps98skj394
*.flyingmachines.ru/*	_cse_sps98skj394
rbase.new-factoria.ru/news*	_cse_exclude_sps98skj394
rbase.new-factoria.ru/gallery*	_cse_exclude_sps98skj394
rbase.new-factoria.ru/*	_cse_sps98skj394
*.deepstorm.ru/*	_cse_sps98skj394
otvaga2004.ru/novosti*	_cse_exclude_sps98skj394
*.otvaga2004.ru/*	_cse_sps98skj394
*.tpilot.ru/*	_cse_sps98skj394
*.testpilot.ru/*	_cse_sps98skj394
*.sl3d.ru/*	_cse_sps98skj394
garden.academic.ru/*	_cse_exclude_sps98skj394
*.gypsy-life.net/*	_cse_sps98skj394
osp.ru/medit*	_cse_exclude_sps98skj394
computer-museum.ru/news*	_cse_exclude_sps98skj394
compmuseum.narod.ru/*	_cse_sps98skj394
old.h1.ru/*	_cse_sps98skj394
*.ixbt.com/*images	_cse_exclude_sps98skj394
riotpixels.com/forums*	_cse_exclude_sps98skj394
shpil.com.ua/*review	_cse_sps98skj394
computery.ru/news*	_cse_exclude_sps98skj394
*.computery.ru/*	_cse_sps98skj394
gameland.ru/hard*	_cse_sps98skj394
*.gameland.ru/*previews	_cse_exclude_sps98skj394
securitylab.ru/analytics*	_cse_sps98skj394
itsec.ru/articles2*	_cse_sps98skj394
hi-tech.ua/article*	_cse_sps98skj394
compress.ru/news*	_cse_exclude_sps98skj394
ixbt.com/tag*	_cse_exclude_sps98skj394
*.f1cd.ru/*reviews	_cse_sps98skj394
computerworld.ru/articles/*	_cse_sps98skj394
*.ichip.ru/*	_cse_sps98skj394
wiki.linuxformat.ru/*	_cse_sps98skj394
*.procoder.info/*	_cse_sps98skj394
comput.com.ua/*	_cse_sps98skj394
chip.ua/stati*	_cse_sps98skj394
*.seksologiya.org/*	_cse_sps98skj394
hardnsoft.ru/events*	_cse_exclude_sps98skj394
*.hardnsoft.ru/*	_cse_sps98skj394
*.computer-museum.ru/*	_cse_sps98skj394
*.russki-mat.net/*RuRu	_cse_sps98skj394
ets.ru/livelang*	_cse_sps98skj394
*.microskop.ru/*	_cse_sps98skj394
*.muztermin.ru/*	_cse_sps98skj394
tibet.ru/encyclopedia*	_cse_sps98skj394
*.ojargone.ru/*	_cse_sps98skj394
gloss.exitt.ru/*	_cse_sps98skj394
phrasebook_ru_fin.academic.ru/*	_cse_exclude_sps98skj394
luzhok.ru/encyclop/*	_cse_sps98skj394
a-z.ru/women*	_cse_sps98skj394
*.slovarius.ru/*	_cse_sps98skj394
biology_rus_kaz.academic.ru/*	_cse_exclude_sps98skj394
thesaurus.rusnano.com/*	_cse_sps98skj394
*.saints.ru/*	_cse_sps98skj394
*.kdvorik.ru/*	_cse_sps98skj394
*.larevolution.ru/*	_cse_sps98skj394
*.book-chel.ru/*	_cse_sps98skj394
*.rudata.ru/*%D0%9D%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8	_cse_exclude_sps98skj394
*.rudata.ru/*%D0%90%D1%84%D0%B8%D1%88%D0%B0	_cse_exclude_sps98skj394
*.rudata.ru/*%D0%A2%D0%B5%D0%BB%D0%B5%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B0	_cse_exclude_sps98skj394
*.rudata.ru/*%D0%A1%D0%BB%D1%83%D0%B6%D0%B5%D0%B1%D0%BD%D0%B0%D1%8F	_cse_exclude_sps98skj394
*.rudata.ru/*%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F	_cse_exclude_sps98skj394
*.rudata.ru/*%D1%84%D0%BE%D1%82%D0%BE%D0%B3%D0%B0%D0%BB%D0%B5%D1%80%D0%B5%D1%8F	_cse_exclude_sps98skj394
*.rudata.ru/*	_cse_sps98skj394
rusradio.ru/artists*	_cse_sps98skj394
*.oval.ru/*	_cse_sps98skj394
*.autojargon.ru/*	_cse_sps98skj394
tochka.com/info/glossary*	_cse_sps98skj394
*.slangdictionary.ru/*	_cse_sps98skj394
fashion.artyx.ru/*	_cse_sps98skj394
slovari.bibliofond.ru/*	_cse_sps98skj394
*.jurterms.ru/*	_cse_sps98skj394
*.fin-all.ru/*	_cse_sps98skj394
*.clova.ru/*	_cse_sps98skj394
*.mir-kamnej.ru/*	_cse_sps98skj394
ballet.classical.ru/*videoall	_cse_exclude_sps98skj394
ballet.classical.ru/*	_cse_sps98skj394
*.philosophi-terms.ru/*	_cse_sps98skj394
*.medslv.ru/*	_cse_sps98skj394
m3m.ru/dictionary*	_cse_sps98skj394
painting.artyx.ru/books*	_cse_sps98skj394
*.evoc.ru/*voc_id=22	_cse_exclude_sps98skj394
*.evoc.ru/*	_cse_sps98skj394
*.guitarsmagazine.ru/*news	_cse_exclude_sps98skj394
guitarsmagazine.ru/i/download/*	_cse_exclude_sps98skj394
*.guitarsmagazine.ru/*	_cse_sps98skj394
*.abc-guitars.com/*	_cse_sps98skj394
ru.wikisource.org/wiki/*%D0%AD%D0%BD%D1%86%D0%B8%D0%BA%D0%BB%D0%BE%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F_%D1%8D%D0%BB%D0%B5%D0%BC%D0%B5%D0%BD%D1%82%D0%B0%D1%80%D0%BD%D0%BE%D0%B9_%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B8	_cse_sps98skj394
practica.ru/Grove*	_cse_sps98skj394
wikilivres.ru/%D0%9F%D0%BE%D1%8D%D1%82%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9_%D1%81%D0%BB%D0%BE%D0%B2%D0%B0%D1%80%D1%8C*	_cse_sps98skj394
ru.wikisource.org/wiki/%D0%96%D0%B8%D0%B7%D0%BD%D1%8C_%D0%A1%D0%BF%D0%B0%D1%81%D0%B8%D1%82%D0%B5%D0%BB%D1%8F_%D0%BC%D0%B8%D1%80%D0%B0_(%D0%9F%D1%83%D1%86%D1%8B%D0%BA%D0%BE%D0%B2%D0%B8%D1%87)*	_cse_sps98skj394
*.n-t.ru/*	_cse_sps98skj394
*.aboutdog.ru/*	_cse_sps98skj394
avia.cofe.ru/*	_cse_exclude_sps98skj394
sci.aha.ru/ALL/*	_cse_sps98skj394
*.biodat.ru/*	_cse_sps98skj394
server3.lpm.org.ru/birds*	_cse_sps98skj394
sevin.ru/invasive*	_cse_sps98skj394
sevin.ru/redbooksevin/*	_cse_sps98skj394
sevin.ru/natreserves/*	_cse_sps98skj394
*.kinomania.ru/*people	_cse_exclude_sps98skj394
estonica.org/ru*	_cse_sps98skj394
