URL	Label
hrono.info/news*	_cse_exclude_lmo7aip_90c
short_phrase_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
woodworking_industry_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
ejwiki.org/wiki/*%D0%A8%D0%B0%D0%B1%D0%BB%D0%BE%D0%BD	_cse_exclude_lmo7aip_90c
*.astronaut.ru/*news	_cse_exclude_lmo7aip_90c
astronet.ru/db/news/*	_cse_exclude_lmo7aip_90c
feb-web.ru/feben/feb/media*	_cse_exclude_lmo7aip_90c
krugosvet.ru/news*	_cse_exclude_lmo7aip_90c
brandreport.ru/tag*	_cse_exclude_lmo7aip_90c
diplomacy_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
great_britain_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
financial_markets_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
active_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
*.dinopedia.ru/*view_cat	_cse_exclude_lmo7aip_90c
*.dergachev.ru/*cat	_cse_exclude_lmo7aip_90c
cyclopedia.ru/cat/*	_cse_exclude_lmo7aip_90c
*.jargon.ru/*id	_cse_lmo7aip_90c
encyclopedia.ru/enc/lexicon*	_cse_lmo7aip_90c
progopedia.ru/example*	_cse_exclude_lmo7aip_90c
*.teenslang.su/*novar	_cse_exclude_lmo7aip_90c
*.vedu.ru/*news	_cse_exclude_lmo7aip_90c
multibrand.ru/news*	_cse_exclude_lmo7aip_90c
thg.ru/technews*	_cse_exclude_lmo7aip_90c
computerra.ru/lenta*	_cse_exclude_lmo7aip_90c
animalworld.com.ua/news/*	_cse_exclude_lmo7aip_90c
*.f1kniga.ru/*search	_cse_exclude_lmo7aip_90c
*.krugosvet.ru/*taxonomy	_cse_exclude_lmo7aip_90c
*.f1-legend.ru/*	_cse_lmo7aip_90c
*.f1kniga.ru/*	_cse_lmo7aip_90c
stat.f1news.ru/*	_cse_lmo7aip_90c
isport.ua/auto/history*	_cse_lmo7aip_90c
*.moluch.ru/*	_cse_lmo7aip_90c
*.academic.ru/*en_ru	_cse_exclude_lmo7aip_90c
dic.academic.ru/dic.nsf/genetics/*	_cse_exclude_lmo7aip_90c
posmotre.li/*api.php	_cse_exclude_lmo7aip_90c
tatar_russian.academic.ru/*	_cse_exclude_lmo7aip_90c
space_engineering_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
telecoms_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
machinery_parts_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
avia_space_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
avia_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
large_phrasebook_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
labor_protection_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
polytechnic_big_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
*.megabook.ru/*%D0%90%D0%BD%D0%B3%D0%BB%D0%BE-%D1%80%D1%83%D1%81%D1%81%D0%BA%D0%B8%D0%B9	_cse_exclude_lmo7aip_90c
dic.academic.ru/dic.nsf/en_ru_metallurgy*	_cse_exclude_lmo7aip_90c
electric_power_industry_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
teenslang.su/content*	_cse_lmo7aip_90c
radioelectronics_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
sea_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
bulgakov.ru/read*	_cse_exclude_lmo7aip_90c
biotechnology_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
computer_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
law_es_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
electronics_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
mammals_fr_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
computers_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
samsung_glossary_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
insects_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
accounting_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
industry_science_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
biotechnology_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
old-games.ru/wiki*	_cse_lmo7aip_90c
*.thg.ru/*	_cse_lmo7aip_90c
polygraphy_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
italian_russian_new.academic.ru/*	_cse_exclude_lmo7aip_90c
slovari.yandex.ru/*ru-uk	_cse_exclude_lmo7aip_90c
law_it_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
phraseologism_it_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
economics_it_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
leather_industry_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
military_abbr_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
italian_russian.academic.ru/*	_cse_exclude_lmo7aip_90c
slovari.yandex.ru/*it-ru	_cse_exclude_lmo7aip_90c
*.cyclowiki.org/*%D0%A8%D0%B0%D0%B1%D0%BB%D0%BE%D0%BD	_cse_exclude_lmo7aip_90c
*.compress.ru/*article	_cse_lmo7aip_90c
*.computerra.ru/*tag	_cse_exclude_lmo7aip_90c
*.computerra.ru/*	_cse_lmo7aip_90c
sbup.com/wiki*	_cse_lmo7aip_90c
artclassic.edu.ru/*	_cse_lmo7aip_90c
*.russianculture.ru/*	_cse_lmo7aip_90c
rsu.edu.ru/wordpress/wp-content/uploads/e-learning/History_of_Art*	_cse_lmo7aip_90c
*.easyelite-home.ru/*legend	_cse_lmo7aip_90c
mythology.sgu.ru/*	_cse_lmo7aip_90c
*.mifinarodov.com/*	_cse_lmo7aip_90c
*.vseslova.ru/*	_cse_lmo7aip_90c
insai.ru/slovar*	_cse_lmo7aip_90c
ru.wikifur.com/*	_cse_lmo7aip_90c
*.apus.ru/*letter	_cse_exclude_lmo7aip_90c
*.abc-people.com/*calendar	_cse_exclude_lmo7aip_90c
*.zooclub.ru/*	_cse_lmo7aip_90c
tiensmed.ru/news*	_cse_lmo7aip_90c
*.florapedia.ru/*	_cse_lmo7aip_90c
*.gardenia.ru/*	_cse_lmo7aip_90c
*.elektro-sadovnik.ru/*	_cse_lmo7aip_90c
*.cetacea.ru/*	_cse_lmo7aip_90c
sites.google.com/site/ernstbush*	_cse_lmo7aip_90c
ady_rus_qarden.academic.ru/*	_cse_exclude_lmo7aip_90c
manwb.ru/articles/*	_cse_lmo7aip_90c
*.song-story.ru/*sitemap	_cse_exclude_lmo7aip_90c
*.song-story.ru/*tumblr	_cse_exclude_lmo7aip_90c
combinatory_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
*.smyslpesni.ru/*	_cse_lmo7aip_90c
cirkul.info/article*	_cse_lmo7aip_90c
word_troubles_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
*.trounin.ru/*	_cse_lmo7aip_90c
*.sqd.ru/*reviews	_cse_lmo7aip_90c
ruskino.ru/review*	_cse_lmo7aip_90c
exler.ru/films*	_cse_lmo7aip_90c
ovideo.ru/review*	_cse_lmo7aip_90c
afisha.mail.ru/review*	_cse_lmo7aip_90c
*.ekranka.ru/*	_cse_lmo7aip_90c
kinokadr.ru/articles*	_cse_lmo7aip_90c
*.25-k.com/*	_cse_lmo7aip_90c
*.recensent.ru/*	_cse_lmo7aip_90c
slovar.cc/rus/sinonim*	_cse_exclude_lmo7aip_90c
dic.academic.ru/dic.nsf/dic_synonims*	_cse_exclude_lmo7aip_90c
*.russkoekino.ru/*	_cse_lmo7aip_90c
*.kinobank.org/*reviews	_cse_lmo7aip_90c
*.nashfilm.ru/*	_cse_lmo7aip_90c
*.fashiontime.ru/*picture	_cse_exclude_lmo7aip_90c
*.gq.ru/*revizor	_cse_lmo7aip_90c
daily.afisha.ru/cinema*	_cse_lmo7aip_90c
*.thr.ru/*recenzia	_cse_lmo7aip_90c
kinoart.ru/news*	_cse_exclude_lmo7aip_90c
*.kinoart.ru/*	_cse_lmo7aip_90c
2011.russiancinema.ru/*	_cse_lmo7aip_90c
*.the-village.ru/*films	_cse_lmo7aip_90c
film.ru/articles*	_cse_lmo7aip_90c
kinopoisk.ru/review/*	_cse_lmo7aip_90c
orthography.academic.ru/*	_cse_exclude_lmo7aip_90c
*.kuking.net/*8_	_cse_lmo7aip_90c
vkus.narod.ru/*	_cse_lmo7aip_90c
enc-dic.com/words_forms*	_cse_exclude_lmo7aip_90c
menu_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
beauty_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
spanish_russian.academic.ru/*	_cse_exclude_lmo7aip_90c
top_english.academic.ru/*	_cse_exclude_lmo7aip_90c
en_ua_dictionary.academic.ru/*	_cse_exclude_lmo7aip_90c
topical_economics_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
mining_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
fishes_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
books.academic.ru/*	_cse_exclude_lmo7aip_90c
synonymum_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
agricultural_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
dic.academic.ru/dic.nsf/building_en_ru*	_cse_exclude_lmo7aip_90c
medicine_en_ru_new.academic.ru/*	_cse_exclude_lmo7aip_90c
dic.academic.ru/dic.nsf/eng_rus*	_cse_exclude_lmo7aip_90c
normative_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
dic.academic.ru/dic.nsf/eng_rus_apresyan*	_cse_exclude_lmo7aip_90c
new_biology_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
*.kedem.ru/*	_cse_lmo7aip_90c
encycl.chita.ru/*	_cse_lmo7aip_90c
football.mojgorod.ru/*	_cse_exclude_lmo7aip_90c
*.mega-stars.ru/*photo	_cse_exclude_lmo7aip_90c
persona.rin.ru/photo*	_cse_exclude_lmo7aip_90c
*.footstory.ru/*about	_cse_exclude_lmo7aip_90c
*.footstory.ru/*news	_cse_exclude_lmo7aip_90c
*.gufo.me/*bolgru	_cse_exclude_lmo7aip_90c
*.gufo.me/*rubo	_cse_exclude_lmo7aip_90c
*.gufo.me/*vengru	_cse_exclude_lmo7aip_90c
*.gufo.me/*ruveng	_cse_exclude_lmo7aip_90c
*.gufo.me/*liru	_cse_exclude_lmo7aip_90c
*.gufo.me/*rulit	_cse_exclude_lmo7aip_90c
*.gufo.me/*niru	_cse_exclude_lmo7aip_90c
*.gufo.me/*rune	_cse_exclude_lmo7aip_90c
*.gufo.me/*poru	_cse_exclude_lmo7aip_90c
*.gufo.me/*rupo	_cse_exclude_lmo7aip_90c
*.gufo.me/*firu	_cse_exclude_lmo7aip_90c
*.gufo.me/*rufi	_cse_exclude_lmo7aip_90c
*.gufo.me/*frru	_cse_exclude_lmo7aip_90c
*.gufo.me/*rufr	_cse_exclude_lmo7aip_90c
*.gufo.me/*cheru	_cse_exclude_lmo7aip_90c
*.gufo.me/*ruch	_cse_exclude_lmo7aip_90c
*.gufo.me/*shveru	_cse_exclude_lmo7aip_90c
*.gufo.me/*rushve	_cse_exclude_lmo7aip_90c
*.gufo.me/*estr	_cse_exclude_lmo7aip_90c
*.gufo.me/*ruest	_cse_exclude_lmo7aip_90c
*.gufo.me/*azerru	_cse_exclude_lmo7aip_90c
*.gufo.me/*ruaizer	_cse_exclude_lmo7aip_90c
*.gufo.me/*arabr	_cse_exclude_lmo7aip_90c
*.gufo.me/*ruarab	_cse_exclude_lmo7aip_90c
*.gufo.me/*beloru	_cse_exclude_lmo7aip_90c
*.gufo.me/*rube	_cse_exclude_lmo7aip_90c
*.gufo.me/*ivrru	_cse_exclude_lmo7aip_90c
*.gufo.me/*ruivrit	_cse_exclude_lmo7aip_90c
*.gufo.me/*krimru	_cse_exclude_lmo7aip_90c
*.gufo.me/*rukrim	_cse_exclude_lmo7aip_90c
*.gufo.me/*mongru	_cse_exclude_lmo7aip_90c
*.gufo.me/*rumo	_cse_exclude_lmo7aip_90c
*.gufo.me/*suaru	_cse_exclude_lmo7aip_90c
*.gufo.me/*rusuah	_cse_exclude_lmo7aip_90c
*.gufo.me/*turru	_cse_exclude_lmo7aip_90c
*.gufo.me/*rutur	_cse_exclude_lmo7aip_90c
*.gufo.me/*ruuk	_cse_exclude_lmo7aip_90c
*.gufo.me/*enrudic	_cse_exclude_lmo7aip_90c
*.gufo.me/*muller	_cse_exclude_lmo7aip_90c
*.gufo.me/*ruendic	_cse_exclude_lmo7aip_90c
*.gufo.me/*enrusea	_cse_exclude_lmo7aip_90c
*.gufo.me/*ruennauka	_cse_exclude_lmo7aip_90c
*.gufo.me/*poligraph	_cse_exclude_lmo7aip_90c
*.gufo.me/*ekonomfin	_cse_exclude_lmo7aip_90c
*.gufo.me/*socenk	_cse_exclude_lmo7aip_90c
*.gufo.me/*builddic	_cse_exclude_lmo7aip_90c
*.gufo.me/*esru	_cse_exclude_lmo7aip_90c
*.gufo.me/*rues	_cse_exclude_lmo7aip_90c
*.gufo.me/*itru	_cse_exclude_lmo7aip_90c
*.gufo.me/*ruit	_cse_exclude_lmo7aip_90c
*.gufo.me/*rudedic	_cse_exclude_lmo7aip_90c
metallurgy_ru_en_de_fr.academic.ru/*	_cse_exclude_lmo7aip_90c
academic.ru/contents.nsf/fre_rus/*	_cse_exclude_lmo7aip_90c
polytechnic_ru_fr.fracademic.com/*	_cse_exclude_lmo7aip_90c
polytechnic_fr_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
plastics_es_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
academic.ru/contents.nsf/ita_rus/*	_cse_exclude_lmo7aip_90c
polytechnic_it_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
auto_it_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
portuguese_russian.academic.ru/*	_cse_exclude_lmo7aip_90c
russian_portuguese.academic.ru/*	_cse_exclude_lmo7aip_90c
arabic_russian.academic.ru/*	_cse_exclude_lmo7aip_90c
hebrew_russian.academic.ru/*	_cse_exclude_lmo7aip_90c
russian_hebrew.academic.ru/*	_cse_exclude_lmo7aip_90c
hebrew_english.enacademic.com/*	_cse_exclude_lmo7aip_90c
english_hebrew.enacademic.com/*	_cse_exclude_lmo7aip_90c
academic.ru/contents.nsf/latin_rus/*	_cse_exclude_lmo7aip_90c
academic.ru/contents.nsf/chi_rus/*	_cse_exclude_lmo7aip_90c
chinese_russian.academic.ru/*	_cse_exclude_lmo7aip_90c
russian_chinese.academic.ru/*	_cse_exclude_lmo7aip_90c
chinese_english.enacademic.com/*	_cse_exclude_lmo7aip_90c
norwegian_russian.academic.ru/*	_cse_exclude_lmo7aip_90c
russian_norwegian.academic.ru/*	_cse_exclude_lmo7aip_90c
polytechnic_ru_uk.academic.ru/*	_cse_exclude_lmo7aip_90c
hungarian_russian.academic.ru/*	_cse_exclude_lmo7aip_90c
russian_hungarian.academic.ru/*	_cse_exclude_lmo7aip_90c
turkish_russian.academic.ru/*	_cse_exclude_lmo7aip_90c
russian_turkish.academic.ru/*	_cse_exclude_lmo7aip_90c
plastics_multilingual.enacademic.com/*	_cse_exclude_lmo7aip_90c
universal_de_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
universal_ru_de.academic.ru/*	_cse_exclude_lmo7aip_90c
polytechnic_de_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
polytechnic_ru_de.deacademic.com/*	_cse_exclude_lmo7aip_90c
chemistry_de_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
chemistry_ru_de.deacademic.com/*	_cse_exclude_lmo7aip_90c
auto_de_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
auto_ru_de.deacademic.com/*	_cse_exclude_lmo7aip_90c
autoservice_de_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
autoservice_ru_de.deacademic.com/*	_cse_exclude_lmo7aip_90c
plastics_de_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
geologie_de_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
medical_de_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
medicinal_plants_de_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
glass_industry_ru_de.deacademic.com/*	_cse_exclude_lmo7aip_90c
mathematical_de_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
art_de_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
art_ru_de.deacademic.com/*	_cse_exclude_lmo7aip_90c
de.academic.ru/contents.nsf/greek2deu/*	_cse_exclude_lmo7aip_90c
universal_ru_en.academic.ru/*	_cse_exclude_lmo7aip_90c
law_ru_en.academic.ru/*	_cse_exclude_lmo7aip_90c
science_ru_en.academic.ru/*	_cse_exclude_lmo7aip_90c
academic.ru/contents.nsf/rus_eng_mathematics*	_cse_exclude_lmo7aip_90c
polytechnic_ru_en.academic.ru/*	_cse_exclude_lmo7aip_90c
auto_ru_en.enacademic.com/*	_cse_exclude_lmo7aip_90c
technical_ru_en.academic.ru/*	_cse_exclude_lmo7aip_90c
mechanical_engineering_ru_en.academic.ru/*	_cse_exclude_lmo7aip_90c
physics_ru_en.enacademic.com/*	_cse_exclude_lmo7aip_90c
academic.ru/contents.nsf/rus_eng_biology*	_cse_exclude_lmo7aip_90c
biology_ru_en.enacademic.com/*	_cse_exclude_lmo7aip_90c
microbiology_ru_en.academic.ru/*	_cse_exclude_lmo7aip_90c
psychology_ru_en.enacademic.com/*	_cse_exclude_lmo7aip_90c
politics_ru_en.enacademic.com/*	_cse_exclude_lmo7aip_90c
sci_lang_ru_en.academic.ru/*	_cse_exclude_lmo7aip_90c
biology_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
plant_tissue_culture_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
genetic_terms_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
medicine_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
immunology_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
wine_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
academic.ru/contents.nsf/en_ru_ophthalmology/*	_cse_exclude_lmo7aip_90c
sociology_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
mid_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
hydrogeology_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
academic.ru/contents.nsf/en_ru_geoecological/*	_cse_exclude_lmo7aip_90c
oil_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
eng_rus_building.academic.ru/*	_cse_exclude_lmo7aip_90c
traffic_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
ecology_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
academic.ru/contents.nsf/en_ru_geology*	_cse_exclude_lmo7aip_90c
aluminium_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
rolling_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
academic.ru/contents.nsf/en_ru_metallurgy/*	_cse_exclude_lmo7aip_90c
technical_abbreviations.academic.ru/*	_cse_exclude_lmo7aip_90c
aircraft_space_materials.academic.ru/*	_cse_exclude_lmo7aip_90c
civil_aviation_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
mechanical_engineering_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
computer_security_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
technical_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
plastics_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
physics_en_ru.enacademic.com/*	_cse_exclude_lmo7aip_90c
auto_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
polytechnic_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
mathematics_statistics_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
insurance_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
politics_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
law_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
depository_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
economy_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
academic.ru/contents.nsf/eng_rus_economy*	_cse_exclude_lmo7aip_90c
finance_and_debt.academic.ru/*	_cse_exclude_lmo7aip_90c
academic.ru/contents.nsf/efin_dic*	_cse_exclude_lmo7aip_90c
academic.ru/contents.nsf/muller*	_cse_exclude_lmo7aip_90c
mostitsky_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
combined_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
big_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
academic.ru/contents.nsf/eng_rus_apresyan*	_cse_exclude_lmo7aip_90c
academic.ru/dic.nsf/eng_rus*	_cse_exclude_lmo7aip_90c
universal_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
azerbaycan.academic.ru/*	_cse_exclude_lmo7aip_90c
lib.ru/INTERMET/*	_cse_lmo7aip_90c
translate.academic.ru/*	_cse_exclude_lmo7aip_90c
typo.mania.ru/*	_cse_lmo7aip_90c
*.pravenc.ru/*	_cse_lmo7aip_90c
azbuka.gif.ru/*	_cse_lmo7aip_90c
*.glossostav.ru/*	_cse_lmo7aip_90c
*.gufo.me/*	_cse_lmo7aip_90c
doc-style.ru/DO/*	_cse_lmo7aip_90c
*.sokr.ru/*	_cse_lmo7aip_90c
*.igromania.ru/*Obzor	_cse_lmo7aip_90c
*.footstory.ru/*	_cse_lmo7aip_90c
*.lichnosti.net/*battles	_cse_exclude_lmo7aip_90c
*.lichnosti.net/*psets	_cse_exclude_lmo7aip_90c
persona.rin.ru/news*	_cse_exclude_lmo7aip_90c
wiki.wildberries.ru/news/*	_cse_exclude_lmo7aip_90c
*.lichnosti.net/*videos	_cse_exclude_lmo7aip_90c
*.lichnosti.net/*art	_cse_exclude_lmo7aip_90c
*.lichnosti.net/*photos	_cse_exclude_lmo7aip_90c
cosmo.ru/stars/biography*	_cse_lmo7aip_90c
spletnik.ru/stars*	_cse_lmo7aip_90c
jesuschrist.ru/lexicon*	_cse_lmo7aip_90c
bibleonline.ru/slovari*	_cse_lmo7aip_90c
bogoslovo.com.ua/*	_cse_lmo7aip_90c
slovari.belnovosti.by/*	_cse_lmo7aip_90c
ru.wiguru.org/*	_cse_lmo7aip_90c
*.temples.ru/*	_cse_lmo7aip_90c
*.grindi.ru/*	_cse_lmo7aip_90c
*.jearc.info/*	_cse_lmo7aip_90c
*.onlineslovari.ru/*	_cse_lmo7aip_90c
*.psyoffice.ru/*	_cse_lmo7aip_90c
*.persons-info.com/*	_cse_lmo7aip_90c
zarubezhje.narod.ru/*	_cse_lmo7aip_90c
*.gramma.ru/*	_cse_lmo7aip_90c
kanobu.ru/reviews*	_cse_lmo7aip_90c
*.riotpixels.com/*review	_cse_lmo7aip_90c
*.gameland.ru/*reviews	_cse_lmo7aip_90c
*.lki.ru/*text	_cse_lmo7aip_90c
*.old-games.ru/*game	_cse_lmo7aip_90c
*.bestgamer.ru/*reviews	_cse_lmo7aip_90c
*.ag.ru/*review	_cse_lmo7aip_90c
aviaros.narod.ru/*	_cse_lmo7aip_90c
nesusvet.narod.ru/*	_cse_lmo7aip_90c
*.ancientrome.ru/*	_cse_lmo7aip_90c
*.rockoracle.ru/*	_cse_lmo7aip_90c
vs-baronin.livejournal.com/*	_cse_lmo7aip_90c
yanko.lib.ru/books*	_cse_lmo7aip_90c
infoliolib.info/philos/*	_cse_lmo7aip_90c
filosof.historic.ru/*	_cse_lmo7aip_90c
otrok.ru/teach/*	_cse_lmo7aip_90c
*.velikanov.ru/*	_cse_lmo7aip_90c
finance.cofe.ru/*	_cse_lmo7aip_90c
*.narodru.ru/*peoples	_cse_lmo7aip_90c
heraldry.hobby.ru/*	_cse_lmo7aip_90c
sevin.ru/vertebrates*	_cse_lmo7aip_90c
*.astrogalaxy.ru/*	_cse_lmo7aip_90c
astronet.ru/db/*	_cse_lmo7aip_90c
*.rubricon.com/*	_cse_lmo7aip_90c
*.malayaencyklopediya.com/*	_cse_lmo7aip_90c
*.vehi.net/*	_cse_lmo7aip_90c
*.seance.ru/*	_cse_lmo7aip_90c
*.kinozapiski.ru/*	_cse_lmo7aip_90c
*.kinoart.ru/*	_cse_lmo7aip_90c
artlebedev.ru/kovodstvo/*	_cse_lmo7aip_90c
*.viperson.ru/*	_cse_lmo7aip_90c
*.biografija.ru/*	_cse_lmo7aip_90c
*.lomonosov-fund.ru/*	_cse_lmo7aip_90c
*.worldofnature.ru/*	_cse_lmo7aip_90c
*.opisanie-kartin.ru/*	_cse_lmo7aip_90c
*.historyonesong.com/*	_cse_lmo7aip_90c
5sec.info/kartiny/*	_cse_lmo7aip_90c
tretyakovgallery.ru/ru/collection/*	_cse_lmo7aip_90c
*.opisanie-kartin.com/*	_cse_lmo7aip_90c
*.knowledge.su/*	_cse_lmo7aip_90c
*.medieval-wars.com/*	_cse_lmo7aip_90c
hmao.kaisa.ru/object/*	_cse_lmo7aip_90c
*.100oper.ru/*	_cse_lmo7aip_90c
*.rockfaces.ru/*	_cse_lmo7aip_90c
*.zagovor.org/*	_cse_lmo7aip_90c
*.diclist.ru/*	_cse_lmo7aip_90c
enc.biblioclub.ru/*	_cse_lmo7aip_90c
*.multipediya.ru/*	_cse_lmo7aip_90c
*.modfrancelit.ru/*	_cse_lmo7aip_90c
*.wiki02.ru/*	_cse_lmo7aip_90c
wiki.laser.ru/*	_cse_lmo7aip_90c
*.slovar.cc/*	_cse_lmo7aip_90c
*.shiizm.ru/*	_cse_lmo7aip_90c
*.tennis-i.com/*	_cse_lmo7aip_90c
*.%D0%B2%D0%BE%D0%BA%D0%B0%D0%B1%D1%83%D0%BB%D0%B0.%D1%80%D1%84/*	_cse_lmo7aip_90c
encework.liferus.ru/*	_cse_lmo7aip_90c
*.bulgakov.ru/*	_cse_lmo7aip_90c
*.mus-instruments.ru/*	_cse_lmo7aip_90c
*.bibliotekar.ru/*	_cse_lmo7aip_90c
world-shake.ru/ru/Encyclopaedia/*	_cse_lmo7aip_90c
psylist.net/slova/*	_cse_lmo7aip_90c
*.musenc.ru/*	_cse_lmo7aip_90c
wiki.briefly.ru/*	_cse_lmo7aip_90c
*.engineeringsystems.ru/*	_cse_lmo7aip_90c
*.drevo-info.ru/*	_cse_lmo7aip_90c
slovarik.kiev.ua/*	_cse_lmo7aip_90c
dictionary.stroit.ru/*	_cse_lmo7aip_90c
*.%D1%87%D1%82%D0%BE-%D0%BE%D0%B7%D0%BD%D0%B0%D1%87%D0%B0%D0%B5%D1%82.%D1%80%D1%84/*	_cse_lmo7aip_90c
*.vasmer.info/*	_cse_lmo7aip_90c
*.lechebnik.info/*	_cse_lmo7aip_90c
*.tolkslovar.ru/*	_cse_lmo7aip_90c
ru.wikimultia.org/*	_cse_lmo7aip_90c
5ballov.qip.ru/dictionary/*	_cse_lmo7aip_90c
*.slovari.org/*	_cse_lmo7aip_90c
islamicencyclopedia.narod.ru/*	_cse_lmo7aip_90c
slovar.plib.ru/*	_cse_lmo7aip_90c
slovari.funplanet.ru/*	_cse_lmo7aip_90c
geonaft.ru/glossary/*	_cse_lmo7aip_90c
*.pochemyneinache.com/*	_cse_lmo7aip_90c
slovare.coolreferat.com/*	_cse_lmo7aip_90c
*.nearyou.ru/*	_cse_lmo7aip_90c
*.krymology.info/*	_cse_lmo7aip_90c
slovo.yaxy.ru/*	_cse_lmo7aip_90c
*.encspb.ru/*	_cse_lmo7aip_90c
flower.onego.ru/*	_cse_lmo7aip_90c
ant.liim.ru/*	_cse_lmo7aip_90c
